Response Id,You regularly make new friends.,You spend a lot of your free time exploring various random topics that pique your interest,Seeing other people cry can easily make you feel like you want to cry too,You often make a backup plan for a backup plan.,"You usually stay calm, even under a lot of pressure","At social events, you rarely try to introduce yourself to new people and mostly talk to the ones you already know",You prefer to completely finish one project before starting another.,You are very sentimental.,You like to use organizing tools like schedules and lists.,Even a small mistake can cause you to doubt your overall abilities and knowledge.,You feel comfortable just walking up to someone you find interesting and striking up a conversation.,You are not too interested in discussing various interpretations and analyses of creative works.,You are more inclined to follow your head than your heart.,You usually prefer just doing what you feel like at any given moment instead of planning a particular daily routine.,You rarely worry about whether you make a good impression on people you meet.,You enjoy participating in group activities.,You like books and movies that make you come up with your own interpretation of the ending.,Your happiness comes more from helping others accomplish things than your own accomplishments.,You are interested in so many things that you find it difficult to choose what to try next.,You are prone to worrying that things will take a turn for the worse.,You avoid leadership roles in group settings.,You are definitely not an artistic type of person.,You think the world would be a better place if people relied more on rationality and less on their feelings.,You prefer to do your chores before allowing yourself to relax.,You enjoy watching people argue.,You tend to avoid drawing attention to yourself.,Your mood can change very quickly.,You lose patience with people who are not as efficient as you.,You often end up doing things at the last possible moment.,"You have always been fascinated by the question of what, if anything, happens after death.",You usually prefer to be around others rather than on your own.,You become bored or lose interest when the discussion gets highly theoretical.,You find it easy to empathize with a person whose experiences are very different from yours.,You usually postpone finalizing decisions for as long as possible.,You rarely second-guess the choices that you have made.,"After a long and exhausting week, a lively social event is just what you need.",You enjoy going to art museums.,You often have a hard time understanding other people’s feelings.,You like to have a to-do list for each day.,You rarely feel insecure.,You avoid making phone calls.,You often spend a lot of time trying to understand views that are very different from your own.,"In your social circle, you are often the one who contacts your friends and initiates activities.","If your plans are interrupted, your top priority is to get back on track as soon as possible.",You are still bothered by mistakes that you made a long time ago.,You rarely contemplate the reasons for human existence or the meaning of life.,Your emotions control you more than you control them.,"You take great care not to make people look bad, even when it is completely their fault.",Your personal work style is closer to spontaneous bursts of energy than organized and consistent efforts.,"When someone thinks highly of you, you wonder how long it will take them to feel disappointed in you.",You would love a job that requires you to work alone most of the time.,You believe that pondering abstract philosophical questions is a waste of time.,"You feel more drawn to places with busy, bustling atmospheres than quiet, intimate places.",You know at first glance how someone is feeling.,You often feel overwhelmed.,You complete things methodically without skipping over any steps.,You are very intrigued by things labeled as controversial.,You would pass along a good opportunity if you thought someone else needed it more.,You struggle with deadlines.,You feel confident that things will work out for you.,Personality
46620,0,0,2,-2,1,2,-1,0,0,-1,-1,-2,-2,0,1,1,3,2,-2,-2,0,0,0,-1,0,2,2,0,0,0,1,0,-1,0,2,1,-1,0,1,0,1,-1,0,3,-1,1,-1,0,1,0,0,0,1,0,0,0,0,1,-2,2,4
13706,0,0,0,3,-2,0,0,0,3,0,-1,2,-1,2,0,0,0,1,0,0,0,-3,0,0,1,3,1,0,1,1,0,0,-1,0,2,-1,-3,2,3,0,1,0,2,-2,-2,0,-2,0,0,0,0,0,-1,0,-2,0,0,1,-1,2,9
16630,1,0,0,2,2,0,0,0,-1,0,-1,-1,0,2,0,1,1,-2,0,-2,0,2,1,0,-2,-2,2,0,2,1,2,0,-3,0,0,0,1,0,1,-1,1,0,2,0,-2,0,1,0,-1,0,0,0,-1,1,1,0,-1,0,-1,1,14
13841,0,0,-1,-1,-1,0,-1,-1,1,0,1,0,-2,1,1,0,-2,0,2,2,0,3,0,0,0,1,1,0,-1,-1,2,1,0,0,-2,0,1,3,-1,1,1,0,-1,0,-1,0,0,0,2,0,0,0,-3,0,2,0,0,-2,0,1,13
59797,0,0,2,2,-1,-2,1,0,1,-1,-2,1,-2,1,-3,-1,-2,2,0,-1,0,-1,0,1,-1,0,-1,0,2,1,2,0,0,0,1,1,-2,0,-1,-3,1,2,-3,1,1,0,2,0,2,0,0,0,0,0,-1,0,0,0,-1,0,2
19690,0,0,0,0,1,1,-1,0,-1,0,1,-3,0,-1,3,3,2,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,1,1,-1,0,0,-1,0,-1,-1,0,-1,0,0,2,-1,-1,0,-1,0,2,0,0,0,2,0,0,1,0,0,0,3,4
17919,0,0,-3,1,-2,1,-1,0,-2,0,-1,1,0,-3,-1,3,1,-1,-1,-1,0,1,0,0,1,-2,2,0,-1,-2,-1,0,0,0,1,-3,-1,0,0,0,-1,-2,1,1,1,0,2,0,1,0,1,0,-2,0,-2,0,0,1,2,2,0
19929,0,0,1,-2,-3,-1,-3,0,-1,0,0,2,-3,2,2,2,-1,-2,-1,1,0,2,0,0,-1,-1,2,0,1,-1,-3,0,1,0,1,0,2,0,0,-2,0,1,0,2,3,0,-1,-1,2,0,0,0,-1,-1,2,0,0,2,-1,0,7
6135,0,0,-3,1,-1,-1,-1,0,1,-1,1,-1,-1,-2,-1,2,-2,-2,0,-1,0,3,0,0,-2,3,1,0,0,0,-2,0,2,-1,2,0,0,-2,1,-1,-2,3,-3,2,-3,0,-1,0,2,0,0,0,1,0,1,0,0,-3,-3,3,14
46626,0,0,2,1,0,0,1,1,-1,-1,0,0,2,-2,0,-1,-1,0,1,1,0,-1,0,0,1,1,0,0,-2,1,-1,0,0,0,2,1,2,-2,1,-3,0,-2,3,-2,-3,0,-2,-1,2,0,0,0,2,0,1,0,0,-2,-1,-1,5
22752,0,0,-1,2,1,-1,0,0,0,0,0,1,-2,2,1,-1,3,0,1,-2,0,2,0,0,0,1,-1,0,-2,-1,-1,0,-1,0,0,2,1,0,3,1,1,-3,-1,1,-1,0,0,0,-3,0,0,0,0,0,3,0,0,2,-3,0,10
6405,0,0,-2,-1,0,2,1,0,3,0,0,-3,2,-1,1,1,-1,0,1,1,0,-2,1,0,0,0,0,0,2,-1,-1,0,-2,0,-1,-2,-2,3,1,1,-1,-2,2,-3,2,0,-2,0,-1,0,0,0,-2,0,2,0,0,0,-1,0,12
5865,0,0,-2,-2,-3,0,0,0,1,0,0,1,0,3,-1,0,-1,-1,-1,-1,1,0,0,0,-1,-1,2,0,-1,2,1,0,-2,0,-1,0,-1,2,-2,-2,2,-1,3,-1,2,0,-1,1,-1,0,1,0,-3,0,1,0,1,-2,-1,0,9
33637,0,0,1,1,2,-2,0,0,2,0,-2,-1,-2,1,1,0,-1,-1,-3,1,0,-2,0,1,-1,2,0,0,-1,1,-1,1,-1,0,1,0,-1,1,1,0,-1,1,2,2,-2,0,1,0,-3,0,0,0,1,0,-2,0,-1,2,0,0,11
1082,0,0,0,1,2,2,-3,0,3,0,-2,-1,2,-2,3,-2,2,2,-2,0,-1,0,0,0,1,1,2,0,1,0,2,0,-1,0,-2,-1,1,0,3,-1,1,-1,0,2,-1,0,1,0,-1,0,1,1,2,0,-3,0,0,0,-1,0,13
51702,0,0,1,2,-2,1,-2,0,3,1,2,0,1,0,3,-2,2,3,-1,3,0,1,0,0,0,1,0,0,-1,0,1,0,2,0,-1,1,-1,-1,2,-1,-3,-2,-3,0,-2,0,-3,0,0,0,0,0,3,0,1,0,0,2,2,1,6
42315,0,0,-1,-1,-1,1,1,0,-2,1,2,2,1,1,-1,-2,-1,-2,-3,-2,0,-3,0,0,1,-1,0,0,-1,1,-2,0,-1,0,2,2,-2,2,1,-2,2,-1,0,-2,-2,0,-1,0,-2,-1,0,0,0,-1,-1,1,0,-1,1,0,9
58013,0,0,-2,1,-3,0,1,0,-1,0,-2,0,3,-2,-2,1,1,1,0,2,0,1,0,0,0,-1,2,0,-1,1,-3,0,-1,0,2,-2,0,-1,-2,1,-1,-1,3,2,-2,0,1,0,0,0,0,0,-2,0,-2,0,0,2,2,1,0
52133,0,0,3,1,0,-1,-1,0,-2,0,-1,-1,-2,2,0,1,-2,3,-1,1,0,0,0,0,-2,0,-1,0,0,1,-1,0,0,0,2,1,1,-1,-1,-1,-2,-1,1,2,0,0,-2,0,1,-1,0,0,0,0,-1,1,0,2,2,0,11
23910,0,1,0,0,1,-1,-3,0,2,0,-1,-2,-2,3,2,0,2,-2,-1,1,0,0,0,0,0,0,0,0,-2,-2,3,0,-1,0,0,2,1,-2,-1,1,-2,0,-1,0,0,0,-1,0,-2,0,0,-1,0,0,1,0,0,2,-2,-1,10
38599,0,0,-1,-1,0,0,0,0,-1,0,2,-1,0,1,0,0,0,-1,0,2,0,0,0,0,-1,0,-1,0,0,-2,0,0,1,-1,0,0,0,0,-1,2,-1,2,1,-1,2,0,-1,0,2,0,0,0,2,0,2,0,0,0,0,1,8
48715,0,0,-1,-1,1,1,0,0,0,0,-1,-2,2,-1,-2,-1,-1,-2,-2,-2,0,0,0,1,-2,3,2,0,1,2,0,0,-1,0,0,-2,-3,-1,1,-1,0,2,-1,0,-3,0,-1,0,-1,0,0,0,2,0,1,0,-1,0,-3,0,14
22150,0,0,-2,1,2,2,1,0,-1,0,-2,3,-1,-1,-2,2,0,-2,2,-1,0,3,0,0,1,-1,1,1,0,-2,-2,0,1,0,2,-2,-1,0,-1,2,-2,0,1,1,-1,0,2,1,1,0,0,0,-3,0,1,0,0,1,0,0,0
30683,0,0,-2,-1,0,-1,1,0,-1,0,0,1,-2,1,-1,-2,1,-1,0,2,0,-1,0,0,-1,1,1,0,-2,-2,-1,0,2,0,2,-2,1,2,1,0,2,1,1,-1,0,-1,-1,0,0,0,1,1,0,0,3,0,0,-1,-2,0,8
14110,0,0,2,0,3,-3,0,1,0,0,0,2,1,-2,-2,-2,0,0,-2,2,0,-1,0,0,0,3,0,-1,2,1,0,1,2,0,1,-1,2,2,0,2,-2,-1,-2,2,1,0,2,0,-2,0,0,1,-1,1,0,0,0,0,-2,1,3
33187,0,0,2,2,0,2,-2,0,-3,0,-3,-1,-3,-1,0,0,-3,3,0,1,0,-1,0,0,-2,0,2,0,0,1,-2,0,1,0,-2,1,-2,1,-1,-2,0,1,-1,1,0,0,-1,0,-1,0,0,0,0,0,-2,0,0,1,3,1,11
5907,1,0,0,2,-1,0,3,0,1,0,3,1,0,2,2,1,-3,-1,2,-1,0,0,0,0,-1,1,1,0,-3,-3,-1,1,-2,0,-1,0,-2,-2,0,-3,1,0,0,0,-1,0,0,0,1,0,0,-1,-1,0,0,0,0,0,1,0,11
23205,-1,0,-1,0,1,2,-1,0,1,0,-1,1,-1,0,1,2,2,0,0,1,0,2,0,0,2,-1,2,0,0,0,1,-1,2,0,-1,-1,-2,3,1,2,0,1,0,-1,0,1,2,0,-2,-1,0,0,1,1,1,0,1,2,0,0,2
37938,0,0,1,-2,-1,1,-2,0,0,0,0,-1,-1,-1,1,-1,-1,-1,0,-1,0,-1,1,1,-2,0,2,0,-1,0,2,0,1,0,-1,-3,0,0,0,2,1,-2,1,0,1,0,2,0,-2,0,0,0,2,-1,1,0,0,0,-1,0,8
298,0,0,-1,-2,-3,-2,-1,0,0,0,-1,-2,1,-1,-3,-1,-2,0,2,2,0,1,0,1,0,1,1,0,2,1,-1,0,0,0,0,-3,-2,-2,3,-2,0,0,-1,0,1,0,1,0,0,0,-1,1,-1,0,0,-1,0,-1,0,-2,6
7489,1,0,0,2,2,-2,-1,1,0,0,0,0,0,0,1,-1,0,0,1,0,0,-2,-1,-1,2,1,1,0,1,2,-1,0,0,0,1,-1,2,2,1,0,0,0,-1,2,2,0,2,0,-3,0,0,0,-2,0,0,0,0,0,0,1,3
16947,0,0,-1,1,0,0,-2,0,1,0,-1,-2,-1,1,-2,0,0,0,-1,0,0,-1,0,1,1,1,1,0,1,0,1,0,-1,0,2,-2,-2,2,1,2,-1,2,2,0,-3,0,-1,0,1,0,0,0,1,0,-3,0,0,1,-1,0,9
56596,1,0,1,0,0,-2,2,0,0,-1,3,3,-1,3,0,1,0,0,-2,-1,0,0,0,0,0,0,1,0,-1,-3,-3,1,-3,0,1,0,2,1,-1,1,1,0,0,-2,1,0,-3,0,0,0,0,0,0,0,1,0,-1,2,-2,0,7
47935,-1,0,0,1,2,-2,-2,0,0,0,0,-3,2,3,-1,-1,1,0,1,1,0,1,0,0,-2,2,0,0,-1,0,0,0,2,0,2,0,-1,-1,1,-1,1,1,3,1,-1,0,0,0,-1,0,0,0,-1,-1,2,0,0,-1,2,-2,3
18626,0,0,-2,2,-1,1,-2,1,-1,0,-1,0,-2,1,0,-3,1,0,0,-1,0,-1,0,0,0,3,1,0,0,-1,3,-1,-1,0,0,1,1,0,-1,2,-1,-3,-3,-1,2,-1,-1,-1,0,0,0,0,1,0,0,0,-1,0,-1,-2,10
8121,1,0,1,3,1,0,-2,0,0,0,2,0,0,0,1,0,3,-3,-1,-1,0,0,0,0,0,-1,1,0,2,-1,0,-1,-1,1,0,-1,-1,-2,0,-1,3,-1,0,0,-1,0,2,0,-1,0,0,0,1,0,0,0,0,1,1,1,14
31346,0,0,-3,0,-1,-2,0,0,0,0,1,-3,0,0,-1,-2,1,1,1,-2,0,0,0,0,1,-1,3,0,0,1,-2,0,-1,0,-3,0,0,-3,0,2,-1,-1,-2,0,0,0,3,0,-1,-1,0,0,2,0,-3,0,-1,3,1,1,10
59244,0,0,-1,-3,3,2,-3,0,-1,0,-3,2,1,-1,2,2,2,-3,1,-2,0,0,0,0,-2,1,-1,0,-3,3,-3,0,3,0,-2,0,-2,0,1,1,-1,0,1,0,0,0,2,0,-1,0,0,1,2,0,1,0,0,0,3,-2,2
50513,-1,0,-1,0,2,-1,-1,0,3,0,-1,1,2,-1,-1,-1,0,3,0,-3,0,-2,1,0,0,2,2,0,2,0,2,0,0,0,-1,1,1,1,0,0,2,-1,1,3,-3,0,0,0,2,0,0,0,-3,0,2,0,0,1,-1,1,15
29931,-1,-1,2,1,2,-2,0,0,-2,0,1,0,0,3,0,3,-3,1,-2,3,0,1,0,0,-1,0,1,0,-2,1,0,0,-1,0,2,1,-1,-2,-2,1,0,1,2,2,-1,-1,0,0,1,0,1,-1,-1,0,-1,0,0,0,2,0,11
24598,0,0,0,0,-3,-2,0,0,1,0,1,-1,-3,1,2,-1,3,0,-3,0,0,2,0,0,-1,0,-2,0,-2,2,0,0,3,0,-2,2,-2,2,-2,0,0,-2,-1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,2,1,0,6
45008,0,0,-3,-3,1,2,-2,-1,-2,0,-1,0,2,-2,-3,0,1,-1,1,0,0,-3,0,0,-3,0,-1,0,1,2,-1,0,1,0,-2,-1,0,-2,-1,0,-2,-1,0,-3,1,0,2,1,-2,0,0,0,-3,0,1,0,0,-1,-2,0,15
35459,0,0,-1,1,-2,-1,-1,0,0,0,-3,-2,-2,1,-2,2,-1,-1,1,0,1,1,0,0,-1,1,2,0,-2,1,1,1,-1,0,2,-2,-2,0,0,-2,2,1,0,1,3,0,1,0,2,0,0,0,-2,0,0,0,0,2,2,-1,6
15713,0,0,-1,-1,0,3,0,-1,1,0,0,-1,-3,0,-3,0,0,2,0,-2,0,1,0,0,-1,-1,0,0,-2,0,-2,0,-2,0,-1,0,0,1,2,1,3,-3,-2,-1,-2,0,0,0,0,0,0,0,0,0,-1,0,-1,-2,2,1,9
30106,0,0,-1,2,-2,-1,0,0,0,-1,0,2,-3,1,1,0,1,-1,1,-2,-1,0,0,0,1,2,1,0,-2,-1,2,0,0,0,2,2,1,-1,1,2,-1,-1,-2,0,1,0,-1,0,1,0,0,0,-1,0,-2,0,0,0,0,0,10
19932,0,0,2,1,-3,-1,-3,0,2,0,3,0,0,1,2,-3,2,2,0,1,0,2,0,0,-1,-1,-2,0,-2,2,-1,0,1,0,-1,2,-1,-1,-1,-1,-2,-1,-3,1,-1,0,-1,0,1,0,0,0,2,0,1,-1,0,1,3,2,6
10400,1,-1,-1,-3,-2,2,-2,0,-1,0,-2,1,3,1,0,1,1,-1,-1,-2,0,-1,0,1,-2,-2,0,0,-1,0,0,0,-2,0,1,0,-1,1,-1,2,0,-1,2,0,-1,0,0,0,2,0,-1,0,0,-1,-1,0,0,1,1,1,0
32327,0,0,0,-2,-1,0,1,1,1,0,-1,1,-2,-1,0,1,1,1,-3,0,0,1,1,0,-1,-1,1,1,0,-1,-2,0,1,0,1,0,0,2,1,-1,-1,0,-1,1,2,1,1,0,0,0,0,0,-2,0,-2,0,0,2,-3,0,7
39810,0,1,-3,-1,-1,2,-2,1,2,0,1,1,-2,2,1,0,0,0,1,1,0,2,0,0,1,0,0,0,-3,-1,-1,0,-1,0,-2,0,1,3,0,-2,2,2,-1,-1,1,0,3,0,1,0,0,0,-2,0,1,1,0,-3,1,0,13
9117,0,0,-1,0,0,-1,-1,0,2,0,-2,2,-1,1,-1,0,-2,0,0,2,-1,-1,0,0,-1,3,0,0,0,2,-2,0,-1,0,3,-1,0,2,1,2,1,2,2,-2,0,0,0,1,0,-1,0,0,2,0,-2,0,0,-2,0,-1,9
50545,0,0,-1,-1,0,0,1,0,-2,0,1,-1,-1,1,-3,-2,3,-1,0,3,0,-1,0,0,-2,2,1,1,0,-1,-2,0,-1,0,2,0,3,2,0,3,-1,2,2,-3,1,0,-2,0,2,0,0,0,0,0,0,0,0,2,-2,-2,8
20985,0,0,-2,-1,1,1,0,0,0,0,0,2,-1,3,2,1,-1,0,-1,-2,0,2,0,0,0,0,1,1,-2,-1,-2,0,-1,0,-2,2,2,3,1,0,0,-1,-1,1,3,0,3,0,0,0,0,0,0,0,1,0,0,-1,-1,0,13
17071,0,0,2,1,0,-1,0,-1,0,0,3,-1,1,2,3,1,3,-1,0,0,0,2,1,1,-2,-1,0,0,0,-1,2,-1,0,0,1,-2,-1,-1,0,-2,0,-1,2,-1,-2,0,1,0,-1,0,0,-1,0,-1,2,1,0,1,0,-1,14
36671,-1,0,0,1,0,-2,1,0,0,0,1,-1,-1,-1,1,-1,1,1,2,0,0,1,0,0,1,-3,-2,0,2,-3,-2,0,0,0,-2,1,0,1,1,1,1,-1,-2,0,1,0,-2,0,-1,0,0,0,1,-1,-1,0,0,-3,1,1,4
15302,0,0,3,1,-1,1,2,0,2,0,-1,0,1,1,3,0,0,2,0,0,0,1,1,1,1,-3,-2,0,-1,-2,-3,0,0,-1,-2,1,0,0,-1,2,0,1,0,1,-2,0,-1,0,-3,0,0,0,1,0,2,0,-1,1,3,3,7
43202,0,0,-1,-3,-1,2,-1,0,-2,0,1,2,2,-1,0,2,1,2,-3,2,0,1,0,0,-2,0,3,0,3,0,0,0,-1,-1,0,1,-1,-1,-2,0,2,-1,0,3,0,0,-3,0,-1,0,0,0,-1,0,-3,0,1,-1,2,3,15
34354,0,0,-1,-2,2,3,0,1,1,1,0,3,-2,-3,1,2,1,0,2,2,0,-1,-1,0,-1,-1,-2,-1,-3,2,0,0,-1,0,0,-2,0,0,1,3,-1,0,3,-2,2,0,1,0,1,0,-1,0,2,0,3,1,0,2,-1,-1,2
25050,-1,0,-1,0,0,-2,0,0,2,0,0,0,1,-2,1,1,-1,-2,-1,0,0,3,1,0,-2,0,2,0,1,0,1,0,0,0,0,-3,-1,1,3,0,-3,2,-1,0,-2,0,0,0,1,0,0,0,1,0,2,0,0,1,-2,0,14
46525,0,-1,2,-2,1,1,-1,0,2,0,2,0,-1,-2,0,1,1,2,-2,-2,0,1,0,-1,-2,0,-3,0,0,2,1,0,-2,0,2,1,-1,-1,2,1,1,-2,1,0,-1,0,-1,0,1,0,0,0,0,0,1,0,0,2,-2,1,4
15570,-1,0,1,-3,0,1,0,0,2,0,0,-1,-2,-2,1,1,-1,1,-1,-2,0,2,0,0,0,0,-2,0,0,3,2,0,-2,0,0,1,-2,-2,-1,-1,-1,-3,1,2,-2,0,-2,0,1,0,0,-1,-1,0,1,0,0,2,0,2,4
48945,0,0,1,0,2,1,2,0,0,0,0,-1,1,-1,2,-2,-1,1,-1,1,-1,-3,0,1,0,-2,-1,0,1,-1,-1,0,0,0,-1,-1,-1,0,0,1,-3,-2,1,-1,-2,0,-1,0,1,0,0,0,-2,0,1,0,0,-2,1,0,12
11696,0,0,-1,-1,-2,2,1,1,0,-1,2,2,-2,1,1,-1,1,2,1,0,0,0,0,0,1,-1,0,0,-3,-2,-2,0,-1,0,-2,1,-1,0,1,-1,1,0,-3,-2,2,0,0,0,0,0,0,0,-1,0,-1,0,0,-2,2,0,13
38451,0,0,-2,-1,1,-1,0,0,0,0,2,-1,0,1,-1,-1,0,0,-2,1,0,-1,0,0,-1,2,0,0,-2,-2,-1,0,2,0,2,-2,2,0,-2,3,-1,2,2,-2,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,3,0,0,8
55841,0,0,-1,1,0,1,2,0,-1,-1,1,1,-1,2,-1,-1,-2,-2,-1,-1,0,0,0,0,2,-2,1,0,0,0,0,0,-1,-1,0,1,0,1,0,0,2,-1,-1,-1,-2,0,-1,0,0,0,0,0,-1,0,1,-1,0,0,1,2,9
55354,0,0,1,0,0,1,0,0,1,0,-2,2,1,0,-2,0,0,1,0,1,0,2,0,0,-2,-1,0,0,0,-3,0,0,-2,0,0,-1,-2,-1,-1,-2,-1,-1,-2,0,-1,0,1,0,1,1,0,0,-1,0,-3,1,1,0,1,1,15
17853,0,0,1,0,-2,-1,-3,0,1,-1,-2,2,-3,0,3,3,-1,-1,-1,0,0,2,0,0,-2,-1,-1,0,2,0,-1,0,0,0,0,0,2,0,0,0,0,-1,0,0,3,0,0,1,1,0,1,0,0,0,1,0,0,2,-1,0,7
48092,0,0,2,0,-1,0,-1,0,1,0,-2,2,2,-3,-1,2,1,3,-2,2,0,0,0,-1,2,-1,3,1,3,-1,2,1,0,0,0,-2,0,1,0,0,-3,1,-1,2,-1,1,-3,0,2,0,0,0,0,0,0,0,0,-1,2,1,15
15552,0,0,-1,-1,1,-2,0,0,2,0,-1,1,-1,1,-2,0,-1,2,0,2,0,-2,0,0,-2,0,-1,0,0,3,1,0,-2,0,-1,-1,-1,1,1,0,0,3,2,-3,-2,0,2,-1,0,0,0,0,1,0,-1,0,0,-2,-2,0,9
18456,0,0,-1,1,0,1,1,0,0,0,-3,1,0,-2,-1,1,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,-3,-3,3,-2,1,1,1,2,1,1,0,0,0,0,0,0,0,-1,0,-2,0,0,-1,1,0,5
22154,0,0,-1,-2,0,2,0,0,-1,0,-1,-1,0,1,-2,-1,-1,-2,-2,-3,0,0,0,0,-2,3,0,0,1,2,-1,0,-2,0,0,-3,-3,-2,0,-1,0,1,1,0,-1,0,-2,0,2,0,0,0,1,0,-2,0,0,1,-1,0,14
56747,0,0,0,-1,-1,1,-1,0,2,0,-3,1,0,-2,1,-1,2,0,1,2,0,1,0,0,2,-1,1,0,-1,-3,-1,0,-2,0,0,1,0,-1,0,2,-3,-1,1,1,2,0,0,0,-1,0,0,0,-2,0,1,0,0,0,-1,-2,13
20429,0,0,2,1,-2,-3,-1,-1,0,0,0,-2,-1,2,1,-1,2,0,0,3,0,-1,0,0,-3,2,0,0,0,1,-3,0,0,0,0,0,-1,-2,-1,-2,-1,-3,-1,1,0,0,-1,0,0,0,0,0,2,0,2,0,-1,3,2,0,6
15517,0,-1,1,0,3,1,-1,0,2,0,2,-1,-1,1,2,-1,-1,-2,-1,-2,0,0,0,0,-1,-2,2,0,-1,0,2,-1,1,0,2,-1,-2,1,-2,1,2,1,0,2,1,-1,0,0,-1,0,0,1,2,0,1,1,0,1,2,-2,8
30337,0,0,2,-3,-1,3,3,0,-2,0,3,-1,-3,1,0,1,1,-1,1,0,0,1,0,0,1,-3,-1,0,-2,-2,-2,0,-1,0,-2,1,2,-1,-2,0,2,3,-3,1,-2,0,-1,0,0,0,0,0,-2,0,3,0,-1,2,1,0,7
49492,-1,0,-1,1,0,1,1,1,1,0,-3,-3,1,-2,0,-2,-1,0,0,2,0,-3,0,0,0,0,-1,0,2,0,-2,0,0,0,-1,-1,-1,3,-1,2,-2,-2,1,-2,2,0,-3,0,0,1,0,0,0,0,0,0,0,-2,-2,-1,12
33921,0,-1,1,2,-2,1,-2,-1,-1,0,0,0,2,0,1,-1,2,3,-2,3,0,1,0,0,-1,0,0,0,0,-1,1,0,-1,0,0,2,1,-2,2,-1,-1,-1,0,0,-2,0,-1,0,-1,0,0,0,-3,0,-2,0,0,2,1,-3,13
48576,0,0,-1,2,1,-1,-2,1,-3,0,3,-2,1,-1,1,2,2,-2,-2,0,0,1,0,-1,1,-1,1,0,0,2,1,-1,0,-1,-2,-2,1,-2,2,0,0,-3,2,1,-2,0,0,0,-1,0,0,-1,2,0,2,0,0,3,1,2,14
7681,0,0,1,1,-1,1,1,0,1,1,1,1,-2,0,2,0,1,3,-3,2,0,2,0,0,0,-1,-2,0,0,-1,-2,0,0,0,-2,0,2,1,-1,3,-1,-2,-1,1,-2,1,0,0,-1,0,0,0,1,0,0,0,0,1,3,1,7
50696,0,0,-1,-2,2,3,-3,0,2,0,-2,0,3,-1,0,-3,1,3,1,-2,0,-2,0,0,2,1,1,1,3,-2,3,0,0,0,-2,3,1,2,0,-1,2,-2,-2,3,-1,0,0,0,3,0,0,0,0,1,2,0,0,0,0,-1,1
3404,1,0,3,-2,-2,2,-3,0,3,0,-1,1,-1,2,0,3,-2,0,1,0,0,2,0,0,-3,0,3,0,2,-1,-1,0,0,0,1,1,1,0,-1,-3,-1,0,3,2,1,0,0,1,-1,1,0,0,-2,1,2,0,0,1,0,0,7
48685,0,0,-1,2,0,-1,-1,0,2,0,-2,3,-2,0,-2,0,0,-1,2,-1,0,3,0,0,3,1,2,0,0,1,0,0,-1,0,2,0,1,1,3,0,1,-2,0,2,2,0,-1,-1,-1,0,-1,1,0,-1,3,1,0,0,-3,-1,10
25762,0,0,-1,0,2,0,-2,0,2,0,1,-1,0,0,2,-2,0,2,3,-2,0,-1,0,0,0,-1,2,0,-2,1,0,0,2,0,2,0,-1,0,-1,3,2,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,-2,0,-2,8
53988,0,0,0,0,0,-2,-2,0,-1,1,0,0,2,-2,2,0,0,0,-3,-3,0,1,1,0,-3,2,2,0,2,1,0,-1,-2,0,1,-2,-1,-2,1,-1,-3,2,-3,0,-1,0,-1,0,0,0,0,0,2,0,1,0,1,1,-1,1,14
10966,0,0,1,0,1,-2,-1,0,1,0,1,0,0,-1,2,-1,1,3,-3,2,0,0,0,0,-1,0,-1,0,-3,2,1,0,0,0,1,1,0,-2,-1,-3,-2,-2,-2,1,-1,0,1,0,3,0,0,-1,1,0,2,0,0,-1,1,1,6
26845,0,0,0,1,-1,0,-1,0,1,0,-1,-1,0,0,-2,-1,-2,-2,-2,2,0,-1,0,0,-2,0,0,0,2,3,-2,0,-2,0,0,2,-2,-1,0,-1,1,1,-3,0,2,1,2,0,2,0,0,0,-1,1,1,0,0,-2,1,-3,13
57345,0,0,2,-1,2,-3,1,0,1,-1,2,1,1,-1,-1,-3,0,0,-2,2,1,-1,0,0,2,1,0,0,3,2,-1,0,1,0,1,-2,0,0,1,2,1,-2,-1,1,2,0,1,0,-1,0,0,0,-2,-1,0,-1,0,2,1,0,3
15980,0,0,-1,1,-1,-3,-1,0,-1,0,0,0,-2,-2,2,2,0,2,1,-3,0,-1,0,0,-1,0,-3,0,2,-1,0,0,1,0,-3,-1,0,1,-2,-1,1,2,0,1,-2,0,2,1,2,0,0,0,-2,0,-2,0,0,0,2,1,5
54873,0,0,0,1,0,1,-3,0,-2,0,2,3,2,1,-2,-2,-2,1,-3,-2,0,1,1,0,-2,2,-1,0,1,1,1,0,-3,0,1,0,2,1,2,0,-1,0,1,0,-2,0,3,0,3,0,0,0,2,0,0,0,0,2,3,3,2
28581,0,-1,-1,-1,1,2,1,0,-1,0,-2,3,1,0,-1,0,2,1,-1,1,0,0,0,0,1,1,2,0,1,-1,-2,0,2,1,2,2,0,0,0,1,3,1,0,0,-1,-1,1,-1,1,0,0,0,1,1,1,0,0,0,0,0,1
